etaxonomy_key,irn,SummaryData
7574,385811,"Terebra duplicata Linnaeus, 1758"
7575,385812,"Terebra strigata Broderip, 1833"
7576,385818,"Terebra lepida Hinds, 1844"
7577,385821,"Hastula matheroniana (Deshayes, 1859)"
7578,385822,"Terebra matheroniana Deshayes, 1859"
7579,385825,"Terebra stylata Hinds, 1844"
7580,385826,"Terebra hancocki Brachter & Burch, 1970"
7581,385827,"Terebra guttata (Röding, 1798)"
7582,385857,"Hastula lanceata (Linnaeus, 1758)"
7583,385856,"Terebra rufopunctata E.A. Smith, 1877"
7584,385858,"Terebra lanceata Linnaeus, 1758"
7585,385864,"Terebra babylonia Lamarck, 1822"
7586,385886,"Terebra ornata Gray, 1834"
7587,410799,"Terebra fujitai Kuroda & Habe, 1952"
7588,410837,"Terebra maryleeae (Burch, 1965)"
7589,410917,"Terebra strigillata Linnaeus, 1758"
7590,530014,"Duplicaria bernardi (Deshayes, 1857)"
7591,385870,"Terebra paucistriata E.A. Smith, 1879"
7592,529766,"Terebra limatula (Dall, 1889)"
7593,410796,"Terebra circinata Deshayes, 1857"
7594,385872,"Terebra cinerea Born, 1778"
7595,170856,"Hastula cinerea (Born, 1778)"
7596,158741,"Terebra sp."
7597,530048,"Terebra triseriata Gray, 1834"
7598,530085,"Terebra amanda Hinds, 1844"
7599,536055,"Hastula stylata (Hinds, 1844)"
7600,536779,"Terebra salleana Deshayes, 1859"
7601,410596,"Terebra cerithina Lamarck, 1822"
7602,158727,"Terebra affinis Gray, 1834"
7603,385885,"Terebra areolata (Link, 1807)"
7604,410635,"Terebra caerulescens Lamarck, 1822"
7605,170857,"Hastula hastata (Gmelin, 1791)"
7606,158735,"Terebra hastata Gmelin, 1791"
7607,385842,"Terebra luctuosa Hinds, 1844"
7608,411276,"Terebra monilis Quoy & Gaimard, 1832"
7609,385893,"Terebra myuros Lamarck"
7610,385820,"Terebra nitida Hinds, 1844"
7611,385854,"Terebra hectica Linnaeus, 1758"
7612,410915,"Terebra kilburni Burch, 1965"
7613,411253,"Terebra fenestrata Hinds, 1844"
7614,385847,"Terebra senegalensis Lamarck, 1822"
7615,410694,"Terebra maculata Linnaeus, 1758"
7616,385888,"Terebra dimidiata Linnaeus, 1758"
7617,385891,"Terebra crenulata Linnaeus, 1758"
7618,385845,"Terebra chlorata Lamarck, 1822"
7619,385874,"Terebra glauca Hinds, 1844"
7620,385868,"Terebra aciculina Lamarck, 1822"
7621,117673,"Lophiotoma indica queenslandica Olivera, 2004"
7622,117686,"Lophiotoma albina (Lamarck, 1822)"
7623,117672,"Lophiotoma indica indica (Röding, 1798)"
7624,117683,"Lophiotoma acuta (Perry, 1811)"
7625,170938,"Gemmula granosa (Helbling)"
7626,170955,"Inodrillia aepynota (Dall, 1889)"
7627,171058,"Polystira albida (Perry, 1811)"
7628,158827,"Ptychobela crenularis Lamarck, 1816"
7629,158837,"Turricula javana Linnaeus, 1758"
7630,171115,"Turris crispa (Lamarck, 1816)"
7631,199265,"Turris (Polystira) albida"
7632,536874,"Polystira picta (Reeve, 1843)"
7633,171059,"Polystira nobilis (Hinds, 1843)"
7634,536914,"Polystira sp. r-guy-3 (albida clade)"
7635,513903,"Lophiotoma indica (Röding, 1798)"
7636,643010,"Leptadrillia splendida Bartsch"
7637,643011,"Leptadrillia quisqualis Hinds, 1843"
7638,642251,"Cerodrillia acestra Dall"
7639,642336,"Clathrodrillia alcestis Dall"
7640,642655,"Drillia torosa Cooper"
7641,642656,"Drillia (Clathrodrillia) jeffreysii E.A. Smith, 1875"
7642,642657,"Drillia padogula Dall"
7643,642658,"Drillia moesta Cooper"
7644,642659,"Drillia roseola Hertlein & Strong"
7645,642399,"Crassispira sanibelensis Bartsch & Rehder"
7646,642400,"Crassispira rustica Sowerby, 1834"
7647,642402,"Crassispira maura Sowerby, 1834"
7648,642403,"Crassispira discors Sowerby, 1834"
7649,642404,"Crassispira martinensis Dall"
7650,642405,"Crassispira cerithoidea Carpenter, 1857"
7651,642406,"Crassispira albinodata Reeve, 1843"
7652,642407,"Crassispira abdera Dall, 1919"
7653,642408,"Crassispira maura Kiener"
7654,642409,"Crassispira fonseca Pilsbry & Lowe, 1932"
7655,644041,"Composodrillia haliplexa (Dall, 1919)"
7656,644042,"Composodrillia jaculum (Pilsbry & Lowe, 1932)"
7657,643445,"Pilsbryspira melchersi Menke, 1851"
7658,643446,"Pilsbryspira graciacubasi Shasky, 1971"
7659,643447,"Pilsbryspira collaris Sowerby, 1834"
7660,642831,"Hastula diversa Smith"
7661,642832,"Hastula luctuosa Hinds, 1844"
7662,644039,"Diplomeriza spectabilis Hinds, 1844"
7663,643800,"Terebra bernhardi Deshayes"
7664,643801,"Terebra brunneocinctata Pilsbry & Lowe, 1932"
7665,643802,"Terebra antemutus Adams & Reeve"
7666,643803,"Terebra alveolata Hinds, 1844"
7667,643804,"Terebra cracilenta Linnaeus"
7668,643805,"Terebra serotina A. Adams"
7669,643806,"Terebra subulata Linnaeus, 1767"
7670,643807,"Terebra purdyae Burch, 1970"
7671,643808,"Terebra crenulata fimbriata Deshayes, 1857"
7672,643809,"Terebra verreauxi Deshayes"
7673,643810,"Terebra stohleri Bratcher & Burch"
7674,643811,"Terebra simplex"
7675,643812,"Terebra shyana Bratcher & Burch"
7676,643813,"Terebra sanjuanensis Pilsbry & Lowe, 1932"
7677,643814,"Terebra praelongus Deshayes"
7678,643815,"Terebra plumber Quoy & Gaimard"
7679,643816,"Terebra nebulosa Sowerby, 1825"
7680,643817,"Terebra felina Dillwyn, 1817"
7681,643818,"Terebra dussumieri Kiener, 1839"
7682,643819,"Terebra micans Hinds"
7683,643820,"Terebra elata Hinds, 1844"
7684,643821,"Terebra flavescens Deshayes"
7685,643822,"Terebra inconstans Hinds, 1844"
7686,643823,"Terebra laevigata Gray"
7687,643824,"Terebra larvae formis Hinds, 1844"
7688,643825,"Terebra longiscata Deshayes"
7689,643826,"Terebra lucana Dall, 1908"
7690,411273,"Hastula albula (Meinke, 1843)"
7691,410916,"Hastula strigilata (Linnaeus, 1758)"
7692,536056,"Hastula penicillata (Hinds, 1844)"
7693,385853,"Impages hectica (Linnaeus, 1758)"
7694,546288,"Terebra quoygaimardi Cernohorsky & Bratcher, 1976"
7695,642078,"Bellacythara bella Hinds, 1843"
7696,642082,"Brachytoma crenularis Lamarck"
7697,642125,"Buchema granulosa Sowerby, 1834"
7698,642349,"Clionella rosaria Reeve"
7699,642350,"Clionella confusa Smith"
7700,642368,"Comitas kaderlyi Lischke, 1872"
7701,642788,"Gemmula unedo Kiener, 1839"
7702,642966,"Imaclava flammulata Montfort, 1810"
7703,642967,"Imaclava unimaculata Sowerby, 1834"
7704,642981,"Knefastia dalli Bartsch"
7705,642982,"Knefastia walkeri Berry, 1958"
7706,642983,"Knefastia tuberculifera Broderip & Sowerby, 1829"
7707,642984,"Knefastia howelli Hertlein & Strong"
7708,642985,"Knefastia funiculata Kiener, 1840"
7709,643047,"Lophiotoma (Xenoturris) millepunctata Sowerby, 1908"
7710,643048,"Lophiotoma leucotropis Adams & Reeve, 1850"
7711,643158,"Mitrolumna mitroformis Shasky, 1961"
7712,643519,"Polystira albica Perry"
7713,643589,"Ptychobela flavidula Lamarck, 1822"
7714,643710,"Strombinoturris crockeri Hertlein & Strong, 1951"
7715,643938,"Turricula tornata Dillwyn, 1817"
7716,159922,"Acteon eloisae Abbott, 1973"
7717,195033,"Pupa modiolus Férussac"
7718,195165,"Pupa variabilis polita Risso"
7719,194992,"Pupa hordeacella Pilsbry"
7720,195057,"Pupa ogasawarana Pilsbry"
7721,195060,"Pupa orcuttii Pilsbry"
7722,195062,"Pupa ovata mariposa Pilsbry"
7723,195141,"Pupa sterki Pilsbry"
7724,195142,"Pupa sterkiana Pilsbry"
7725,195151,"Pupa syngenes Pilsbry"
7726,172504,"Hydatina physis (Linnaeus, 1758)"
7727,412155,"Hydatina albocincta (Van der Hoeven, 1839)"
7728,158293,"Cancellaria adelae Pilsbry, 1940"
7729,170560,"Cancellaria reticulata adelae (Pilsbry, 1940)"
7730,184936,"Cancellaria adeleae Pilsbry"
7731,170566,"Trigonostoma tenerum (Philippi, 1848)"
7732,537756,"Narona clavatula (G.B. Sowerby I, 1832)"
7733,158302,"Cancellaria urceolata Hinds, 1843"
7734,627946,"Aphera tessellata (G.B. Sowerby I, 1832)"
7735,170559,"Cancellaria reticulata (Linnaeus, 1767)"
7736,158298,"Cancellaria obesa acuminata G.B. Sowerby I, 1832"
7737,170563,"Trigonostoma bullatum (G.B. Sowerby I, 1832)"
7738,170555,"Admete viridula (Fabricius, 1780)"
7739,158292,"Agatrix smithii (Dall, 1888)"
7740,628713,"Cancellaria cremata Hinds, 1843"
7741,628823,"Solatia nodulifera (G.B. Sowerby I, 1825)"
7742,627974,"Cancellaria obesa G.B. Sowerby I, 1832"
7743,628881,"Narona mitriformis (G.B. Sowerby I, 1832)"
7744,629680,"Brocchinia verheckeni Barros & Lima, 2007"
7745,160006,"Architectonica nobilis Röding, 1798"
7746,160027,"Solarium cyclostomum Menke, 1830"
7747,172587,"Architectonica perdix (Hinds, 1844)"
7748,172592,"Architectonica trochlearis (Hinds, 1844)"
7749,172598,"Heliacus areola bicanaliculatus (Valenciennes, 1832)"
7750,172601,"Heliacus cylindricus (Gmelin, 1791)"
7751,172610,"Heliacus variegatus (Gmelin, 1791)"
7752,182460,"Architectonica (Architectonica) perspectiva australis (Philippi)"
7753,183163,"Solarium granalatum (Lamarck)"
7754,188719,"Heliacus bicanaliculatus Valenciennes"
7755,195583,"Solarium acutissum"
7756,195584,"Solarium cingulum Kiener"
7757,195585,"Solarium cingulum kien"
7758,195586,"Solarium granulatum Lamarck"
7759,195587,"Solarium hybridum Linnaeus"
7760,195588,"Solarium maximum Philippi"
7761,195589,"Solarium maximus"
7762,195590,"Solarium modestum Philippi"
7763,195591,"Solarium perspectiva Linnaeus"
7764,195592,"Solarium perspectivium Linnaeus"
7765,195593,"Solarium perspectivum Linnaeus"
7766,195594,"Solarium trochlearis Hinds"
7767,196238,"Torinia cyclostoma Menke"
7768,199061,"Solarium perdix"
7769,154906,"Solarium maxima (Philippi)"
7770,154907,"Solarium perspecutivum (Linnaeus)"
7771,172588,"Architectonica perspectiva (Linnaeus, 1758)"
7772,172585,"Architectonica maxima (Philippi, 1849)"
7773,160016,"Heliacus mazatlanticus Pilsbry & Lowe, 1932"
7774,160017,"Heliacus sterkii Pilsbry & Vanatta, 1908"
7775,160019,"Pseudomalaxis balesi Pilsbry"
7776,172614,"Philippia japanoica (Pilsbry & Stearns in Pilsbry, 1895)"
7777,183164,"Solarium (Australe) sp. (Philippi)"
7778,637301,"Architectonica sp."
7779,172726,"Tomura bicaudata (Pilsbry & McGinty, 1946)"
7780,172660,"Eulimella polita (Verrill, 1872)"
7781,172671,"Ividia havanensis (Pilsbry & Aguayo, 1933)"
7782,172693,"Pyramidella crenulata (Holmes, 1860)"
7783,172694,"Pyramidella dolabrata (Linnaeus, 1758)"
7784,530038,"Pyramidella sulcata (A. Adams, 1854)"
7785,576304,"Miralda havanensis (Pilsbry & Aguayo, 1933)"
7786,172727,"Valvata humeralis californica (Pilsbry)"
7787,196686,"Valvata humeralis californiensis Pilsbry"
7788,386237,"Valvata piscinalis alpestris Küster, 1853"
7789,160323,"Valvata virens Tryon, 1863"
7790,637368,"Valvata tricarinata var. unicarinata (Say)"
7791,637369,"Valvata tricarinata var. confusa"
7792,172729,"Valvata piscinalis (O. F. Müller, 1774)"
7793,172730,"Valvata tricarinata (Say, 1817)"
7794,646142,"Valvata tricarinata unicarinata"
7795,646144,"Valvata tricarinata perconfusa"
7796,646199,"Valvata lewisi virens"
7797,641954,"Acteon punctocaelatus Carpenter"
7798,642167,"Cancellaria asperdis"
7799,642410,"Crawfordina crawfordiana Dall"
7800,628103,"Scalptia scalariformis (Lamarck, 1822)"
7801,418539,"Cancellaria asperella Lamarck, 1822"
7802,628987,"Trigonostoma crenifera (G.B. Sowerby I, 1832)"
7803,628988,"Cancellaria crispata Sowerby, 1849"
7804,627985,"Scalptia obliquata (Lamarck, 1822)"
7805,628896,"Cancellaria asperella Lamarck, 1822"
7806,628086,"Cancellaria albida Hinds, 1843"
7807,449824,"Cancellaria solida G.B. Sowerby I, 1832"
7808,628195,"Cancellaria cassidiformis G.B. Sowerby I, 1832"
7809,628215,"Cancellaria bocageana Crosse & Debeaux, 1863"
7810,417931,"Cancellaria cancellata (Linnaeus, 1767)"
7811,628536,"Cancellaria planispira Nyst, 1845"
7812,628549,"Trigonostoma agassizi Dall, 1889"
7813,627975,"Cancellaria bulbulus G.B. Sowerby I, 1832"
7814,628100,"Cancellaria spirata Lamarck, 1822"
7815,628102,"Cancellaria undulata G.B. Sowerby II, 1849"
7816,628112,"Trigonostoma goniostoma (G.B. Sowerby I, 1832)"
7817,628116,"Cancellaria semidisjuncta G.B. Sowerby II, 1849"
7818,628129,"Cancellaria elegans G.B. Sowerby I, 1822"
7819,628140,"Cancellaria spengleriana Deshayes, 1830"
7820,628161,"Cancellaria balboae Pilsbry, 1931"
7821,628645,"Cancellaria pulchra G.B. Sowerby I, 1832"
7822,628677,"Scalptia amasia (Iredale, 1930)"
7823,412051,"Cancellaria indentata Sowerby, 1832"
7824,628885,"Cancellaria corrugata Hinds, 1843"
7825,629048,"Trigonostoma campbelli Shasky, 1961"
7826,628085,"Trigonostoma milleri Burch, 1949"
7827,643356,"Otopleura auriscati Holten, 1802"
7828,643357,"Otopleura nodicincta A. Adams"
7829,643612,"Pyramidella dolabrata terebellum Müller, 1774"
7830,643613,"Pyramidella acus Gmelin, 1791"
7831,536828,"Longchaeus suturalis (H.C. Lea, 1843)"
7832,643959,"Valvata antigua Sowerby"
7833,643961,"Valvata tricarinata confusa Walker"
7834,643962,"Valvata confusa"
7835,157778,"Aplysia brasiliana Rang, 1828"
7836,182454,"Aplysia (Aplysia) floridensis (Pilsbry)"
7837,159928,"Bulla ampulla Linnaeus, 1758"
7838,159930,"Bulla gouldiana Pilsbry, 1895"
7839,182228,"Cavolinia tridentata (Niebuhr, 1775)"
7840,182231,"Clio polita (Pelseneer, 1888)"
7841,182471,"Bullaria (Bullaria) gouldiana (Pilsbry)"
7842,159962,"Scaphander watsoni Dall, 1881"
7843,172511,"Atys naucum (Linnaeus, 1758)"
7844,172518,"Haminoea solitaria (Say, 1822)"
7845,172520,"Haminoea vesicula (Gould, 1855)"
7846,172554,"Philine lima (Brown, 1825)"
7847,183104,"Retusa insignis (Pilsbry, 1904)"
7848,184802,"Bulla occidentalis A. Adams, 1850"
7849,535850,"Bulla striata frankovichi Petuch & Sargent, 2012"
7850,172509,"Atys caribaea (d'Orbigny, 1841)"
7851,159934,"Bulla striata Bruguière, 1792"
7852,159948,"Smaragdinella calyculata Broderip & G.B. Sowerby I, 1829"
7853,642127,"Bulla amygdala Dillwyn"
7854,642826,"Haminoea hydatis Linnaeus"
7855,643861,"Tornatina canaliculata Say"
7856,637471,"Bulla amygdala Dillwyn, 1817"
7857,643670,"Siphonaria capensis Quoy & Gaimard"
7858,643671,"Siphonaria grisea Gmelin"
7859,643672,"Siphonaria lineata d'Orbigny"
7860,643673,"Siphonaria lineolata"
7861,643674,"Siphonaria palmata Carpenter, 1851"
7862,643675,"Siphonaria sipho Sowerby"
7863,643676,"Siphonaria (Benhamina) obliquata"
7864,158181,"Siphonaria gigas Sowerby, 1825"
7865,158188,"Siphonaria thersites Carpenter, 1864"
7866,158185,"Siphonaria rucuana Pilsbry, 1904"
7867,158187,"Siphonaria subatra Pilsbry, 1904"
7868,170263,"Chilina major (Pilsbry)"
7869,158186,"Siphonaria sp."
7870,170262,"Amphibola crenata (Gmelin, 1791)"
7871,170461,"Siphonaria pectinata (Linnaeus, 1758)"
7872,158173,"Siphonaria alternata Say, 1826"
7873,643442,"Physa virginea Gould"
7874,628763,"Physa mexicana conoidea"
7875,628810,"Physa heterostropha distorta"
7876,637326,"Physa heterostropha humerosa"
7877,628762,"Physa mexicana"
7878,628761,"Physa cooperi"
7879,575457,"Physa gyrina hildrethiana"
7880,575585,"Physa heterostropha Say, 1817"
7881,628850,"Physa heterostropha hawni"
7882,636602,"Physa virginea gabbi"
7883,636603,"Physa gabbi"
7884,582448,"Physa sayii"
7885,636626,"Physa sayii oneida"
7886,636650,"Physa gyrina smithiana"
7887,628812,"Physa gyrina troostiana"
7888,628813,"Physa gyrina triticea"
7889,198797,"Physa gyrina"
7890,154483,"Physa osculans Haldeman"
7891,628648,"Physa gyrina albofilata"
7892,170356,"Physella zionis (Pilsbry, 1926)"
7893,628868,"Physa pomilia"
7894,628759,"Physa heterostropha peninsulae"
7895,158140,"Physa ampullacea Gould"
7896,628825,"Physa ampullacea columbiana"
7897,628870,"Physa pomilia ariomus"
7898,628874,"Physa humerosa"
7899,158141,"Physa integra Haldeman, 1841"
7900,628878,"Physa integra billingsii"
7901,634514,"Physa anatina"
7902,634390,"Aplexa hypnorum tryoni"
7903,582471,"Physa fontinalis (Linnaeus, 1758)"
7904,170321,"Aplexa hypnorum (Linnaeus, 1758)"
7905,637321,"Physa lordi"
7906,628700,"Physa ancillaria"
7907,646316,"Physa ancillaria crassa Walker"
7908,642047,"Aplexa fuliginea"
7909,642048,"Aplexa impluviata laeta"
7910,642049,"Aplexa mexicanus Philippi"
7911,642050,"Aplexa nitens Philippi"
7912,642051,"Aplexa tryoni Conrad"
7913,643436,"Physa cubensis Pfeiffer"
7914,643437,"Physa bulinus hypnosema"
7915,643438,"Physa heterostropha alba Crandall"
7916,643439,"Physa gyrina elliptica Lea"
7917,643440,"Physa heterostropha philippii Küster"
7918,643441,"Physa pankede DeCamp"
7919,643443,"Physa ancillaria magnalacustris Walker"
7920,643444,"Physa osculans thysa Pilsbry"
7921,643481,"Planorbis exacuous Say"
7922,170453,"Planorbis vermicularis (Gould)"
7923,183871,"Ancylus rivularis Say"
7924,151001,"Ancylus kirklandi Walker, 1903"
7925,170366,"Ferrissia walkeri (Pilsbry & Ferriss, 1907)"
7926,170377,"Laevapex peninsulae (Pilsbry, 1903)"
7927,170417,"Micromenetus alabamensis (Pilsbry, 1895)"
7928,170438,"Planorbella magnifica (Pilsbry, 1903)"
7929,176087,"Cerion incanum (Leidy, 1851)"
7930,629001,"Helisoma trivolvis chautauquensis"
7931,628947,"Planorbis parvus"
7932,634376,"Planorbis campanulatus"
7933,637441,"Planorbis exacuous Say"
7934,548892,"Helisoma anceps latchfordi Pilsbry, 1927"
7935,629722,"Helisoma trivolvis horni"
7936,629030,"Helisoma trivolvis pilsbryi"
7937,629856,"Helisoma trivolvis fallax"
7938,629857,"Helisoma trivolvis trivolvis"
7939,629890,"Helisoma trivolvis traskii"
7940,628899,"Ferrissia tarda"
7941,158168,"Helisoma trivolvis"
7942,170407,"Helisoma antrosum latchfordi Pilsbry, 1927"
7943,629670,"Helisoma trivolvis binneyi"
7944,629724,"Helisoma trivolvis subcrenatus"
7945,629875,"Helisoma trivolvis macrostomum"
7946,629877,"Helisoma trivolvis f. plexatus"
7947,629879,"Helisoma trivolvis lentum"
7948,189105,"Helicigona gobanzi Frauenfeld"
7949,637304,"Planorbis trivolvis"
7950,158154,"Ancylus fluviatilis O. F. Müller, 1774"
7951,637309,"Planorbis bicarinatus"
7952,646320,"Planorbis bicarinatus var. major Walker"
7953,641985,"Amerianna scalaris Jay"
7954,642021,"Ancylus fuscus C.B. Adams"
7955,642022,"Ancylus fluviatilis alba Jeffreys"
7956,642023,"Ancylus subratundatus Tryon"
7957,642024,"Ancylus peninsulae Pilsbry & Johnson"
7958,642025,"Ancylus subrotundatus Tryon"
7959,642026,"Ancylus tardus Say"
7960,642028,"Ancylus lacustris Müller"
7961,642029,"Ancylus fragilis Tryon"
7962,643454,"Planorbis bicarinatus striatus Baker"
7963,643455,"Planorbis campanulatus minor Dunker"
7964,643456,"Planorbis corneus Linnaeus"
7965,643457,"Planorbis contortus Linnaeus"
7966,643458,"Planorbis circumlineatus Tryon"
7967,643459,"Planorbis carinatus Müller"
7968,643460,"Planorbis deflectus Say"
7969,643461,"Planorbis callioglyptus Vanatta"
7970,643462,"Planorbis dilitatus Gould"
7971,643463,"Planorbis binneyi Tryon"
7972,643464,"Planorbis fontanus Lightfoot"
7973,643465,"Planorbis antrosus striatus Baker"
7974,643466,"Planorbis antrosus percarinatus Walker"
7975,643467,"Planorbis antrosus aroostookensis Pilsbry"
7976,643468,"Planorbis antrosus Conrad"
7977,643469,"Planorbis albus Müller"
7978,643470,"Planorbis alabamensis Pilsbry"
7979,643471,"Planorbis buchanensis Lea"
7980,643472,"Planorbis pallidus C.B. Adams"
7981,643473,"Planorbis vortex Linnaeus"
7982,643474,"Planorbis umbilicatus Müller"
7983,643475,"Planorbis umbilicatellus Cockerell"
7984,643476,"Planorbis tumidus Pfeiffer"
7985,643477,"Planorbis tumensi Cooper"
7986,643478,"Planorbis tumens Carpenter"
7987,643479,"Planorbis truncatus Miles"
7988,643480,"Planorbis spirorbis Müller"
7989,643482,"Planorbis rotundatus Poiret"
7990,643483,"Planorbis dureyi"
7991,643484,"Planorbis obstructus Morelet"
7992,643485,"Planorbis marginatus Draparnaud"
7993,643486,"Planorbis magnificus Pilsbry"
7994,643487,"Planorbis liebmani"
7995,643488,"Planorbis intercalaris Pilsbry"
7996,643489,"Planorbis glabratus Say"
7997,643490,"Planorbis glaber Jeffreys"
7998,643491,"Planorbis cultratus"
7999,643492,"Planorbis exustus Deshayes"
8000,643493,"Planorbis rubellus Sterki"
8001,643494,"Planorbis dilatatus Gould"
8002,643651,"Segmentina obstricta Morelet"
8003,643652,"Segmentina obstricta anodonta"
8004,643653,"Segmentina crassilabris Walker"
8005,634382,"Segmentina armigera"
8006,182219,"Veronicella schivelyae (Pilsbry)"
8007,196787,"Veronicella sloanii schivelvae Pilsbry"
8008,170207,"Allochroa layardi (H. Adams & A. Adams, 1855)"
8009,170208,"Apodosis novimundi (Pilsbry & McGinty, 1949)"
8010,158071,"Melampus olivaceus Carpenter, 1856"
8011,158076,"Pedipes unisulcatus Cooper, 1867"
8012,170224,"Melampus caffer (Küster)"
8013,170226,"Melampus flavus (Gmelin, 1791)"
8014,170239,"Pythia pyramidata (Reeve)"
8015,170240,"Pythia scarabaeus (Linnaeus, 1758)"
8016,158079,"Pythia pachyodon Pilsbry & Hirase, 1908"
8017,170221,"Leuconopsis novimundi (Pilsbry & McGinty, 1949)"
8018,170233,"Ophicardelus costellaris (H. Adams & A. Adams, 1854)"
8019,158072,"Melampus sp."
8020,158056,"Carychium nannodes Clapp, 1905"
8021,170204,"Carychium exiguum (Say, 1822)"
8022,158054,"Carychium mexicanum Pilsbry, 1891"
8023,158057,"Carychium occidentale Pilsbry, 1891"
